X;Y;Z;W;iter;
-0.3375;-0.685714;0.253968;0.609524;1;
-0.3375;-0.685714;0.279365;0.609524;1;
-0.3375;-0.685714;0.304762;0.609524;1;
-0.3375;-0.685714;0.330159;0.609524;1;
-0.3375;-0.685714;0.355556;0.609524;1;
-0.3375;-0.685714;0.380952;0.609524;1;
-0.3375;-0.685714;0.406349;0.609524;1;
-0.3375;-0.685714;0.406349;0.634921;1;
-0.3375;-0.685714;0.431746;0.609524;1;
-0.3375;-0.685714;0.431746;0.634921;1;
-0.3375;-0.685714;0.457143;0.634921;1;
-0.3375;-0.685714;0.48254;0.634921;1;
-0.3375;-0.685714;0.507937;0.634921;1;
-0.3375;-0.685714;0.533333;0.634921;1;
-0.3375;-0.685714;0.55873;0.634921;1;
-0.3375;-0.685714;0.55873;0.660318;1;
-0.3375;-0.685714;0.584127;0.634921;1;
-0.3375;-0.685714;0.584127;0.660318;1;
-0.3375;-0.685714;0.609524;0.660318;1;
-0.3375;-0.685714;0.634921;0.660318;1;
-0.3375;-0.685714;0.660318;0.660318;1;
-0.3375;-0.685714;0.685714;0.660318;1;
-0.3375;-0.685714;0.685714;0.685714;1;
-0.3375;-0.685714;0.711111;0.660318;1;
-0.3375;-0.685714;0.711111;0.685714;1;
-0.3375;-0.685714;0.736508;0.685714;1;
-0.3375;-0.685714;0.761905;0.685714;1;
-0.3375;-0.685714;0.787302;0.685714;1;
-0.3375;-0.685714;0.812699;0.685714;1;
-0.3375;-0.685714;0.838095;0.685714;1;
-0.3375;-0.685714;0.838095;0.711111;1;
-0.3375;-0.685714;0.863492;0.685714;1;
-0.3375;-0.685714;0.863492;0.711111;1;
-0.3375;-0.685714;0.888889;0.711111;1;
-0.3375;-0.685714;0.914286;0.711111;1;
-0.3375;-0.685714;0.939683;0.711111;1;
-0.3375;-0.685714;0.96508;0.711111;1;
-0.3375;-0.685714;0.96508;0.736508;1;
-0.3375;-0.685714;0.990476;0.711111;1;
-0.3375;-0.685714;0.990476;0.736508;1;
-0.3375;-0.685714;1.01587;0.711111;1;
-0.3375;-0.685714;1.01587;0.736508;1;
-0.3375;-0.685714;1.04127;0.711111;1;
-0.3375;-0.685714;1.04127;0.736508;1;
-0.3375;-0.685714;1.06667;0.736508;1;
-0.3375;-0.685714;1.09206;0.736508;1;
-0.3375;-0.685714;1.11746;0.736508;1;
-0.3375;-0.685714;1.14286;0.736508;1;
-0.3375;-0.685714;1.16825;0.736508;1;
-0.3375;-0.685714;1.19365;0.736508;1;
-0.3375;-0.685714;1.21905;0.736508;1;
-0.3375;-0.685714;1.24444;0.711111;1;
-0.3375;-0.685714;1.24444;0.736508;1;
-0.3375;-0.685714;1.26984;0.711111;1;
-0.3375;-0.685714;1.26984;0.736508;1;
-0.3375;-0.685714;1.29524;0.711111;1;
-0.3375;-0.685714;1.29524;0.736508;1;
-0.3375;-0.685714;1.32064;0.711111;1;
-0.3375;-0.685714;1.34603;0.711111;1;
-0.3375;-0.685714;1.37143;0.711111;1;
-0.3375;-0.685714;1.39683;0.685714;1;
-0.3375;-0.685714;1.39683;0.711111;1;
-0.3375;-0.685714;1.42222;0.685714;1;
-0.3375;-0.685714;1.42222;0.711111;1;
-0.3375;-0.685714;1.44762;0.685714;1;
-0.3375;-0.685714;1.44762;0.711111;1;
-0.3375;-0.685714;1.47302;0.685714;1;
-0.3375;-0.685714;1.49841;0.685714;1;
-0.3375;-0.685714;1.52381;0.660318;1;
-0.3375;-0.685714;1.52381;0.685714;1;
-0.3375;-0.685714;1.54921;0.660318;1;
-0.3375;-0.685714;1.54921;0.685714;1;
-0.3375;-0.685714;1.5746;0.660318;1;
-0.3375;-0.685714;1.6;0.660318;1;
-0.3375;-0.660317;0;0.55873;1;
-0.3375;-0.660317;0;0.584127;1;
-0.3375;-0.660317;0.0253968;0.584127;1;
-0.3375;-0.660317;0.0507937;0.584127;1;
-0.3375;-0.660317;0.0761905;0.584127;1;
-0.3375;-0.660317;0.101587;0.584127;1;
-0.3375;-0.660317;0.126984;0.584127;1;
-0.3375;-0.660317;0.126984;0.609524;1;
-0.3375;-0.660317;0.152381;0.584127;1;
-0.3375;-0.660317;0.152381;0.609524;1;
-0.3375;-0.660317;0.177778;0.584127;1;
-0.3375;-0.660317;0.177778;0.609524;1;
-0.3375;-0.660317;0.203175;0.584127;1;
-0.3375;-0.660317;0.203175;0.609524;1;
-0.3375;-0.660317;0.228571;0.584127;1;
-0.3375;-0.660317;0.228571;0.609524;1;
-0.3375;-0.660317;0.253968;0.609524;1;
-0.3375;-0.660317;0.279365;0.609524;1;
-0.3375;-0.660317;0.304762;0.609524;1;
-0.3375;-0.660317;0.330159;0.609524;1;
-0.3375;-0.660317;0.355556;0.609524;1;
-0.3375;-0.660317;0.380952;0.609524;1;
-0.3375;-0.660317;0.380952;0.634921;1;
-0.3375;-0.660317;0.406349;0.609524;1;
-0.3375;-0.660317;0.406349;0.634921;1;
-0.3375;-0.660317;0.431746;0.634921;1;
-0.3375;-0.660317;0.457143;0.634921;1;
-0.3375;-0.660317;0.48254;0.634921;1;
-0.3375;-0.660317;0.507937;0.634921;1;
-0.3375;-0.660317;0.533333;0.634921;1;
-0.3375;-0.660317;0.533333;0.660318;1;
-0.3375;-0.660317;0.55873;0.634921;1;
-0.3375;-0.660317;0.55873;0.660318;1;
-0.3375;-0.660317;0.584127;0.660318;1;
-0.3375;-0.660317;0.609524;0.660318;1;
-0.3375;-0.660317;0.634921;0.660318;1;
-0.3375;-0.660317;0.660318;0.660318;1;
-0.3375;-0.660317;0.660318;0.685714;1;
-0.3375;-0.660317;0.685714;0.660318;1;
-0.3375;-0.660317;0.685714;0.685714;1;
-0.3375;-0.660317;0.711111;0.685714;1;
-0.3375;-0.660317;0.736508;0.685714;1;
-0.3375;-0.660317;0.761905;0.685714;1;
-0.3375;-0.660317;0.787302;0.685714;1;
-0.3375;-0.660317;0.812699;0.685714;1;
-0.3375;-0.660317;0.812699;0.711111;1;
-0.3375;-0.660317;0.838095;0.685714;1;
-0.3375;-0.660317;0.838095;0.711111;1;
-0.3375;-0.660317;0.863492;0.711111;1;
-0.3375;-0.660317;0.888889;0.711111;1;
-0.3375;-0.660317;0.914286;0.711111;1;
-0.3375;-0.660317;0.939683;0.711111;1;
-0.3375;-0.660317;0.939683;0.736508;1;
-0.3375;-0.660317;0.96508;0.711111;1;
-0.3375;-0.660317;0.96508;0.736508;1;
-0.3375;-0.660317;0.990476;0.736508;1;
-0.3375;-0.660317;1.01587;0.736508;1;
-0.3375;-0.660317;1.04127;0.736508;1;
-0.3375;-0.660317;1.06667;0.736508;1;
-0.3375;-0.660317;1.09206;0.736508;1;
-0.3375;-0.660317;1.11746;0.736508;1;
-0.3375;-0.660317;1.14286;0.736508;1;
-0.3375;-0.660317;1.16825;0.736508;1;
-0.3375;-0.660317;1.19365;0.736508;1;
-0.3375;-0.660317;1.21905;0.736508;1;
-0.3375;-0.660317;1.24444;0.736508;1;
-0.3375;-0.660317;1.26984;0.736508;1;
-0.3375;-0.660317;1.29524;0.711111;1;
-0.3375;-0.660317;1.29524;0.736508;1;
-0.3375;-0.660317;1.32064;0.711111;1;
-0.3375;-0.660317;1.32064;0.736508;1;
-0.3375;-0.660317;1.34603;0.711111;1;
-0.3375;-0.660317;1.34603;0.736508;1;
-0.3375;-0.660317;1.37143;0.711111;1;
-0.3375;-0.660317;1.39683;0.711111;1;
-0.3375;-0.660317;1.42222;0.711111;1;
-0.3375;-0.660317;1.44762;0.685714;1;
-0.3375;-0.660317;1.44762;0.711111;1;
-0.3375;-0.660317;1.47302;0.685714;1;
-0.3375;-0.660317;1.47302;0.711111;1;
-0.3375;-0.660317;1.49841;0.685714;1;
-0.3375;-0.660317;1.52381;0.685714;1;
-0.3375;-0.660317;1.54921;0.660318;1;
-0.3375;-0.660317;1.54921;0.685714;1;
-0.3375;-0.660317;1.5746;0.660318;1;
-0.3375;-0.660317;1.5746;0.685714;1;
-0.3375;-0.660317;1.6;0.660318;1;
-0.3375;-0.634921;0;0.584127;1;
-0.3375;-0.634921;0.0253968;0.584127;1;
-0.3375;-0.634921;0.0507937;0.584127;1;
-0.3375;-0.634921;0.0507937;0.609524;1;
-0.3375;-0.634921;0.0761905;0.584127;1;
-0.3375;-0.634921;0.0761905;0.609524;1;
-0.3375;-0.634921;0.101587;0.584127;1;
-0.3375;-0.634921;0.101587;0.609524;1;
-0.3375;-0.634921;0.126984;0.584127;1;
-0.3375;-0.634921;0.126984;0.609524;1;
-0.3375;-0.634921;0.152381;0.609524;1;
-0.3375;-0.634921;0.177778;0.609524;1;
-0.3375;-0.634921;0.203175;0.609524;1;
-0.3375;-0.634921;0.228571;0.609524;1;
-0.3375;-0.634921;0.253968;0.609524;1;
-0.3375;-0.634921;0.279365;0.609524;1;
-0.3375;-0.634921;0.304762;0.609524;1;
-0.3375;-0.634921;0.330159;0.609524;1;
-0.3375;-0.634921;0.355556;0.609524;1;
-0.3375;-0.634921;0.355556;0.634921;1;
-0.3375;-0.634921;0.380952;0.609524;1;
-0.3375;-0.634921;0.380952;0.634921;1;
-0.3375;-0.634921;0.406349;0.634921;1;
-0.3375;-0.634921;0.431746;0.634921;1;
-0.3375;-0.634921;0.457143;0.634921;1;
-0.3375;-0.634921;0.48254;0.634921;1;
-0.3375;-0.634921;0.507937;0.634921;1;
-0.3375;-0.634921;0.507937;0.660318;1;
-0.3375;-0.634921;0.533333;0.634921;1;
-0.3375;-0.634921;0.533333;0.660318;1;
-0.3375;-0.634921;0.55873;0.660318;1;
-0.3375;-0.634921;0.584127;0.660318;1;
-0.3375;-0.634921;0.609524;0.660318;1;
-0.3375;-0.634921;0.634921;0.660318;1;
-0.3375;-0.634921;0.660318;0.660318;1;
-0.3375;-0.634921;0.660318;0.685714;1;
-0.3375;-0.634921;0.685714;0.685714;1;
-0.3375;-0.634921;0.711111;0.685714;1;
-0.3375;-0.634921;0.736508;0.685714;1;
-0.3375;-0.634921;0.761905;0.685714;1;
-0.3375;-0.634921;0.787302;0.685714;1;
-0.3375;-0.634921;0.787302;0.711111;1;
-0.3375;-0.634921;0.812699;0.685714;1;
-0.3375;-0.634921;0.812699;0.711111;1;
-0.3375;-0.634921;0.838095;0.711111;1;
-0.3375;-0.634921;0.863492;0.711111;1;
-0.3375;-0.634921;0.888889;0.711111;1;
-0.3375;-0.634921;0.914286;0.711111;1;
-0.3375;-0.634921;0.914286;0.736508;1;
-0.3375;-0.634921;0.939683;0.711111;1;
-0.3375;-0.634921;0.939683;0.736508;1;
-0.3375;-0.634921;0.96508;0.736508;1;
-0.3375;-0.634921;0.990476;0.736508;1;
-0.3375;-0.634921;1.01587;0.736508;1;
-0.3375;-0.634921;1.04127;0.736508;1;
-0.3375;-0.634921;1.06667;0.736508;1;
-0.3375;-0.634921;1.06667;0.761905;1;
-0.3375;-0.634921;1.09206;0.736508;1;
-0.3375;-0.634921;1.09206;0.761905;1;
-0.3375;-0.634921;1.11746;0.736508;1;
-0.3375;-0.634921;1.11746;0.761905;1;
-0.3375;-0.634921;1.14286;0.736508;1;
-0.3375;-0.634921;1.14286;0.761905;1;
-0.3375;-0.634921;1.16825;0.736508;1;
-0.3375;-0.634921;1.16825;0.761905;1;
-0.3375;-0.634921;1.19365;0.736508;1;
-0.3375;-0.634921;1.19365;0.761905;1;
-0.3375;-0.634921;1.21905;0.736508;1;
-0.3375;-0.634921;1.21905;0.761905;1;
-0.3375;-0.634921;1.24444;0.736508;1;
-0.3375;-0.634921;1.26984;0.736508;1;
-0.3375;-0.634921;1.29524;0.736508;1;
-0.3375;-0.634921;1.32064;0.736508;1;
-0.3375;-0.634921;1.34603;0.711111;1;
-0.3375;-0.634921;1.34603;0.736508;1;
-0.3375;-0.634921;1.37143;0.711111;1;
-0.3375;-0.634921;1.37143;0.736508;1;
-0.3375;-0.634921;1.39683;0.711111;1;
-0.3375;-0.634921;1.39683;0.736508;1;
-0.3375;-0.634921;1.42222;0.711111;1;
-0.3375;-0.634921;1.44762;0.711111;1;
-0.3375;-0.634921;1.47302;0.685714;1;
-0.3375;-0.634921;1.47302;0.711111;1;
-0.3375;-0.634921;1.49841;0.685714;1;
-0.3375;-0.634921;1.49841;0.711111;1;
-0.3375;-0.634921;1.52381;0.685714;1;
-0.3375;-0.634921;1.54921;0.685714;1;
-0.3375;-0.634921;1.5746;0.660318;1;
-0.3375;-0.634921;1.5746;0.685714;1;
-0.3375;-0.634921;1.6;0.660318;1;
-0.3375;-0.634921;1.6;0.685714;1;
-0.3375;-0.609524;0;0.584127;1;
-0.3375;-0.609524;0;0.609524;1;
-0.3375;-0.609524;0.0253968;0.584127;1;
-0.3375;-0.609524;0.0253968;0.609524;1;
-0.3375;-0.609524;0.0507937;0.584127;1;
-0.3375;-0.609524;0.0507937;0.609524;1;
-0.3375;-0.609524;0.0761905;0.609524;1;
-0.3375;-0.609524;0.101587;0.609524;1;
-0.3375;-0.609524;0.126984;0.609524;1;
-0.3375;-0.609524;0.152381;0.609524;1;
-0.3375;-0.609524;0.177778;0.609524;1;
-0.3375;-0.609524;0.203175;0.609524;1;
-0.3375;-0.609524;0.228571;0.609524;1;
-0.3375;-0.609524;0.253968;0.609524;1;
-0.3375;-0.609524;0.279365;0.609524;1;
-0.3375;-0.609524;0.279365;0.634921;1;
-0.3375;-0.609524;0.304762;0.609524;1;
-0.3375;-0.609524;0.304762;0.634921;1;
-0.3375;-0.609524;0.330159;0.609524;1;
-0.3375;-0.609524;0.330159;0.634921;1;
-0.3375;-0.609524;0.355556;0.609524;1;
-0.3375;-0.609524;0.355556;0.634921;1;
-0.3375;-0.609524;0.380952;0.634921;1;
-0.3375;-0.609524;0.406349;0.634921;1;
-0.3375;-0.609524;0.431746;0.634921;1;
-0.3375;-0.609524;0.457143;0.634921;1;
-0.3375;-0.609524;0.48254;0.634921;1;
-0.3375;-0.609524;0.48254;0.660318;1;
-0.3375;-0.609524;0.507937;0.634921;1;
-0.3375;-0.609524;0.507937;0.660318;1;
-0.3375;-0.609524;0.533333;0.660318;1;
-0.3375;-0.609524;0.55873;0.660318;1;
-0.3375;-0.609524;0.584127;0.660318;1;
-0.3375;-0.609524;0.609524;0.660318;1;
-0.3375;-0.609524;0.634921;0.660318;1;
-0.3375;-0.609524;0.634921;0.685714;1;
-0.3375;-0.609524;0.660318;0.660318;1;
-0.3375;-0.609524;0.660318;0.685714;1;
-0.3375;-0.609524;0.685714;0.685714;1;
-0.3375;-0.609524;0.711111;0.685714;1;
-0.3375;-0.609524;0.736508;0.685714;1;
-0.3375;-0.609524;0.761905;0.685714;1;
-0.3375;-0.609524;0.761905;0.711111;1;
-0.3375;-0.609524;0.787302;0.685714;1;
-0.3375;-0.609524;0.787302;0.711111;1;
-0.3375;-0.609524;0.812699;0.711111;1;
-0.3375;-0.609524;0.838095;0.711111;1;
-0.3375;-0.609524;0.863492;0.711111;1;
-0.3375;-0.609524;0.888889;0.711111;1;
-0.3375;-0.609524;0.888889;0.736508;1;
-0.3375;-0.609524;0.914286;0.711111;1;
-0.3375;-0.609524;0.914286;0.736508;1;
-0.3375;-0.609524;0.939683;0.736508;1;
-0.3375;-0.609524;0.96508;0.736508;1;
-0.3375;-0.609524;0.990476;0.736508;1;
-0.3375;-0.609524;1.01587;0.736508;1;
-0.3375;-0.609524;1.01587;0.761905;1;
-0.3375;-0.609524;1.04127;0.736508;1;
-0.3375;-0.609524;1.04127;0.761905;1;
-0.3375;-0.609524;1.06667;0.736508;1;
-0.3375;-0.609524;1.06667;0.761905;1;
-0.3375;-0.609524;1.09206;0.761905;1;
-0.3375;-0.609524;1.11746;0.761905;1;
-0.3375;-0.609524;1.14286;0.761905;1;
-0.3375;-0.609524;1.16825;0.761905;1;
-0.3375;-0.609524;1.19365;0.761905;1;
-0.3375;-0.609524;1.21905;0.736508;1;
-0.3375;-0.609524;1.21905;0.761905;1;
-0.3375;-0.609524;1.24444;0.736508;1;
-0.3375;-0.609524;1.24444;0.761905;1;
-0.3375;-0.609524;1.26984;0.736508;1;
-0.3375;-0.609524;1.26984;0.761905;1;
-0.3375;-0.609524;1.29524;0.736508;1;
-0.3375;-0.609524;1.29524;0.761905;1;
-0.3375;-0.609524;1.32064;0.736508;1;
-0.3375;-0.609524;1.34603;0.736508;1;
-0.3375;-0.609524;1.37143;0.736508;1;
-0.3375;-0.609524;1.39683;0.711111;1;
-0.3375;-0.609524;1.39683;0.736508;1;
-0.3375;-0.609524;1.42222;0.711111;1;
-0.3375;-0.609524;1.42222;0.736508;1;
-0.3375;-0.609524;1.44762;0.711111;1;
-0.3375;-0.609524;1.47302;0.711111;1;
-0.3375;-0.609524;1.49841;0.685714;1;
-0.3375;-0.609524;1.49841;0.711111;1;
-0.3375;-0.609524;1.52381;0.685714;1;
-0.3375;-0.609524;1.52381;0.711111;1;
-0.3375;-0.609524;1.54921;0.685714;1;
-0.3375;-0.609524;1.5746;0.685714;1;
-0.3375;-0.609524;1.6;0.660318;1;
-0.3375;-0.609524;1.6;0.685714;1;
-0.3375;-0.584127;0;0.609524;1;
-0.3375;-0.584127;0.0253968;0.609524;1;
-0.3375;-0.584127;0.0507937;0.609524;1;
-0.3375;-0.584127;0.0761905;0.609524;1;
-0.3375;-0.584127;0.101587;0.609524;1;
-0.3375;-0.584127;0.126984;0.609524;1;
-0.3375;-0.584127;0.152381;0.609524;1;
-0.3375;-0.584127;0.152381;0.634921;1;
-0.3375;-0.584127;0.177778;0.609524;1;
-0.3375;-0.584127;0.177778;0.634921;1;
-0.3375;-0.584127;0.203175;0.609524;1;
-0.3375;-0.584127;0.203175;0.634921;1;
-0.3375;-0.584127;0.228571;0.609524;1;
-0.3375;-0.584127;0.228571;0.634921;1;
-0.3375;-0.584127;0.253968;0.609524;1;
-0.3375;-0.584127;0.253968;0.634921;1;
-0.3375;-0.584127;0.279365;0.609524;1;
-0.3375;-0.584127;0.279365;0.634921;1;
-0.3375;-0.584127;0.304762;0.634921;1;
-0.3375;-0.584127;0.330159;0.634921;1;
-0.3375;-0.584127;0.355556;0.634921;1;
-0.3375;-0.584127;0.380952;0.634921;1;
-0.3375;-0.584127;0.406349;0.634921;1;
-0.3375;-0.584127;0.431746;0.634921;1;
-0.3375;-0.584127;0.457143;0.634921;1;
-0.3375;-0.584127;0.457143;0.660318;1;
-0.3375;-0.584127;0.48254;0.634921;1;
-0.3375;-0.584127;0.48254;0.660318;1;
-0.3375;-0.584127;0.507937;0.660318;1;
-0.3375;-0.584127;0.533333;0.660318;1;
-0.3375;-0.584127;0.55873;0.660318;1;
-0.3375;-0.584127;0.584127;0.660318;1;
-0.3375;-0.584127;0.609524;0.660318;1;
-0.3375;-0.584127;0.609524;0.685714;1;
-0.3375;-0.584127;0.634921;0.660318;1;
-0.3375;-0.584127;0.634921;0.685714;1;
-0.3375;-0.584127;0.660318;0.685714;1;
-0.3375;-0.584127;0.685714;0.685714;1;
-0.3375;-0.584127;0.711111;0.685714;1;
-0.3375;-0.584127;0.736508;0.685714;1;
-0.3375;-0.584127;0.736508;0.711111;1;
-0.3375;-0.584127;0.761905;0.685714;1;
-0.3375;-0.584127;0.761905;0.711111;1;
-0.3375;-0.584127;0.787302;0.711111;1;
-0.3375;-0.584127;0.812699;0.711111;1;
-0.3375;-0.584127;0.838095;0.711111;1;
-0.3375;-0.584127;0.863492;0.711111;1;
-0.3375;-0.584127;0.863492;0.736508;1;
-0.3375;-0.584127;0.888889;0.711111;1;
-0.3375;-0.584127;0.888889;0.736508;1;
-0.3375;-0.584127;0.914286;0.736508;1;
-0.3375;-0.584127;0.939683;0.736508;1;
-0.3375;-0.584127;0.96508;0.736508;1;
-0.3375;-0.584127;0.990476;0.736508;1;
-0.3375;-0.584127;0.990476;0.761905;1;
-0.3375;-0.584127;1.01587;0.736508;1;
-0.3375;-0.584127;1.01587;0.761905;1;
-0.3375;-0.584127;1.04127;0.761905;1;
-0.3375;-0.584127;1.06667;0.761905;1;
-0.3375;-0.584127;1.09206;0.761905;1;
-0.3375;-0.584127;1.11746;0.761905;1;
-0.3375;-0.584127;1.14286;0.761905;1;
-0.3375;-0.584127;1.16825;0.761905;1;
-0.3375;-0.584127;1.19365;0.761905;1;
-0.3375;-0.584127;1.21905;0.761905;1;
-0.3375;-0.584127;1.24444;0.761905;1;
-0.3375;-0.584127;1.26984;0.761905;1;
-0.3375;-0.584127;1.29524;0.736508;1;
-0.3375;-0.584127;1.29524;0.761905;1;
-0.3375;-0.584127;1.32064;0.736508;1;
-0.3375;-0.584127;1.32064;0.761905;1;
-0.3375;-0.584127;1.34603;0.736508;1;
-0.3375;-0.584127;1.34603;0.761905;1;
-0.3375;-0.584127;1.37143;0.736508;1;
-0.3375;-0.584127;1.39683;0.736508;1;
-0.3375;-0.584127;1.42222;0.711111;1;
-0.3375;-0.584127;1.42222;0.736508;1;
-0.3375;-0.584127;1.44762;0.711111;1;
-0.3375;-0.584127;1.44762;0.736508;1;
-0.3375;-0.584127;1.47302;0.711111;1;
-0.3375;-0.584127;1.49841;0.711111;1;
-0.3375;-0.584127;1.52381;0.685714;1;
-0.3375;-0.584127;1.52381;0.711111;1;
-0.3375;-0.584127;1.54921;0.685714;1;
-0.3375;-0.584127;1.54921;0.711111;1;
-0.3375;-0.584127;1.5746;0.685714;1;
-0.3375;-0.584127;1.6;0.685714;1;
-0.3375;-0.55873;0;0.609524;1;
-0.3375;-0.55873;0.0253968;0.609524;1;
-0.3375;-0.55873;0.0507937;0.609524;1;
-0.3375;-0.55873;0.0507937;0.634921;1;
-0.3375;-0.55873;0.0761905;0.609524;1;
-0.3375;-0.55873;0.0761905;0.634921;1;
-0.3375;-0.55873;0.101587;0.609524;1;
-0.3375;-0.55873;0.101587;0.634921;1;
-0.3375;-0.55873;0.126984;0.609524;1;
-0.3375;-0.55873;0.126984;0.634921;1;
-0.3375;-0.55873;0.152381;0.609524;1;
-0.3375;-0.55873;0.152381;0.634921;1;
-0.3375;-0.55873;0.177778;0.634921;1;
-0.3375;-0.55873;0.203175;0.634921;1;
-0.3375;-0.55873;0.228571;0.634921;1;
-0.3375;-0.55873;0.253968;0.634921;1;
-0.3375;-0.55873;0.279365;0.634921;1;
-0.3375;-0.55873;0.304762;0.634921;1;
-0.3375;-0.55873;0.330159;0.634921;1;
-0.3375;-0.55873;0.355556;0.634921;1;
-0.3375;-0.55873;0.380952;0.634921;1;
-0.3375;-0.55873;0.406349;0.634921;1;
-0.3375;-0.55873;0.431746;0.634921;1;
-0.3375;-0.55873;0.431746;0.660318;1;
-0.3375;-0.55873;0.457143;0.634921;1;
-0.3375;-0.55873;0.457143;0.660318;1;
-0.3375;-0.55873;0.48254;0.660318;1;
-0.3375;-0.55873;0.507937;0.660318;1;
-0.3375;-0.55873;0.533333;0.660318;1;
-0.3375;-0.55873;0.55873;0.660318;1;
-0.3375;-0.55873;0.584127;0.660318;1;
-0.3375;-0.55873;0.609524;0.660318;1;
-0.3375;-0.55873;0.609524;0.685714;1;
-0.3375;-0.55873;0.634921;0.685714;1;
-0.3375;-0.55873;0.660318;0.685714;1;
-0.3375;-0.55873;0.685714;0.685714;1;
-0.3375;-0.55873;0.711111;0.685714;1;
-0.3375;-0.55873;0.736508;0.685714;1;
-0.3375;-0.55873;0.736508;0.711111;1;
-0.3375;-0.55873;0.761905;0.711111;1;
-0.3375;-0.55873;0.787302;0.711111;1;
-0.3375;-0.55873;0.812699;0.711111;1;
-0.3375;-0.55873;0.838095;0.711111;1;
-0.3375;-0.55873;0.838095;0.736508;1;
-0.3375;-0.55873;0.863492;0.711111;1;
-0.3375;-0.55873;0.863492;0.736508;1;
-0.3375;-0.55873;0.888889;0.736508;1;
-0.3375;-0.55873;0.914286;0.736508;1;
-0.3375;-0.55873;0.939683;0.736508;1;
-0.3375;-0.55873;0.96508;0.736508;1;
-0.3375;-0.55873;0.96508;0.761905;1;
-0.3375;-0.55873;0.990476;0.736508;1;
-0.3375;-0.55873;0.990476;0.761905;1;
-0.3375;-0.55873;1.01587;0.761905;1;
-0.3375;-0.55873;1.04127;0.761905;1;
-0.3375;-0.55873;1.06667;0.761905;1;
-0.3375;-0.55873;1.09206;0.761905;1;
-0.3375;-0.55873;1.11746;0.761905;1;
-0.3375;-0.55873;1.11746;0.787302;1;
-0.3375;-0.55873;1.14286;0.761905;1;
-0.3375;-0.55873;1.14286;0.787302;1;
-0.3375;-0.55873;1.16825;0.761905;1;
-0.3375;-0.55873;1.16825;0.787302;1;
-0.3375;-0.55873;1.19365;0.761905;1;
-0.3375;-0.55873;1.19365;0.787302;1;
-0.3375;-0.55873;1.21905;0.761905;1;
-0.3375;-0.55873;1.21905;0.787302;1;
-0.3375;-0.55873;1.24444;0.761905;1;
-0.3375;-0.55873;1.26984;0.761905;1;
-0.3375;-0.55873;1.29524;0.761905;1;
-0.3375;-0.55873;1.32064;0.761905;1;
-0.3375;-0.55873;1.34603;0.736508;1;
-0.3375;-0.55873;1.34603;0.761905;1;
-0.3375;-0.55873;1.37143;0.736508;1;
-0.3375;-0.55873;1.37143;0.761905;1;
-0.3375;-0.55873;1.39683;0.736508;1;
-0.3375;-0.55873;1.42222;0.736508;1;
-0.3375;-0.55873;1.44762;0.711111;1;
-0.3375;-0.55873;1.44762;0.736508;1;
-0.3375;-0.55873;1.47302;0.711111;1;
-0.3375;-0.55873;1.47302;0.736508;1;
-0.3375;-0.55873;1.49841;0.711111;1;
-0.3375;-0.55873;1.52381;0.711111;1;
-0.3375;-0.55873;1.54921;0.685714;1;
-0.3375;-0.55873;1.54921;0.711111;1;
-0.3375;-0.55873;1.5746;0.685714;1;
-0.3375;-0.55873;1.5746;0.711111;1;
-0.3375;-0.55873;1.6;0.685714;1;
-0.3375;-0.533333;0;0.609524;1;
-0.3375;-0.533333;0;0.634921;1;
-0.3375;-0.533333;0.0253968;0.609524;1;
-0.3375;-0.533333;0.0253968;0.634921;1;
-0.3375;-0.533333;0.0507937;0.609524;1;
-0.3375;-0.533333;0.0507937;0.634921;1;
-0.3375;-0.533333;0.0761905;0.634921;1;
-0.3375;-0.533333;0.101587;0.634921;1;
-0.3375;-0.533333;0.126984;0.634921;1;
-0.3375;-0.533333;0.152381;0.634921;1;
-0.3375;-0.533333;0.177778;0.634921;1;
-0.3375;-0.533333;0.203175;0.634921;1;
-0.3375;-0.533333;0.228571;0.634921;1;
-0.3375;-0.533333;0.253968;0.634921;1;
-0.3375;-0.533333;0.279365;0.634921;1;
-0.3375;-0.533333;0.304762;0.634921;1;
-0.3375;-0.533333;0.330159;0.634921;1;
-0.3375;-0.533333;0.355556;0.634921;1;
-0.3375;-0.533333;0.380952;0.634921;1;
-0.3375;-0.533333;0.406349;0.634921;1;
-0.3375;-0.533333;0.406349;0.660318;1;
-0.3375;-0.533333;0.431746;0.634921;1;
-0.3375;-0.533333;0.431746;0.660318;1;
-0.3375;-0.533333;0.457143;0.660318;1;
-0.3375;-0.533333;0.48254;0.660318;1;
-0.3375;-0.533333;0.507937;0.660318;1;
-0.3375;-0.533333;0.533333;0.660318;1;
-0.3375;-0.533333;0.55873;0.660318;1;
-0.3375;-0.533333;0.584127;0.660318;1;
-0.3375;-0.533333;0.584127;0.685714;1;
-0.3375;-0.533333;0.609524;0.660318;1;
-0.3375;-0.533333;0.609524;0.685714;1;
-0.3375;-0.533333;0.634921;0.685714;1;
-0.3375;-0.533333;0.660318;0.685714;1;
-0.3375;-0.533333;0.685714;0.685714;1;
-0.3375;-0.533333;0.711111;0.685714;1;
-0.3375;-0.533333;0.711111;0.711111;1;
-0.3375;-0.533333;0.736508;0.685714;1;
-0.3375;-0.533333;0.736508;0.711111;1;
-0.3375;-0.533333;0.761905;0.711111;1;
-0.3375;-0.533333;0.787302;0.711111;1;
